116067.89500000014,0.2931743216495458,0.49804175180383503
118153.00500000012,0.387355764339092,0.40682711244584124
120168.20999999982,0.323717521030749,0.32522886075314766
122226.46999999779,0.3927534364490867,0.5843551671571511
124253.38999999803,0.4115330553701749,0.6977829399987017
126256.35499999771,0.3887574421166637,0.6721902970067147
128290.73499999868,0.37816224843860735,0.6468110197411489
130336.43999999913,0.6437154275771348,0.628387034455446
132392.64999999796,0.30081732079969337,0.5572680846711001
134420.66999999952,0.2901853547299216,0.45034337553810294
136462.66999999716,0.3483067629451769,0.34475731467208576
138476.31999999794,0.21415381570640507,0.38294245606206395
140506.6850000003,0.33061059330168446,0.4698054464703227
142539.63499999736,0.41356070918999344,0.5469797323408363
144565.40499999755,0.37392774734341966,0.594674768495308
146640.02999999866,0.5017787279192996,0.6187572675886861
148654.72999999838,0.37121185600865264,0.6004294950094518
150653.69999999893,0.5083148745679537,0.5815419880568687
152679.66499999966,0.6434790831865165,0.6565984669869379
154763.68000000002,0.3474098473948636,0.7318156359131006
156857.97999999704,0.2893212323489238,0.7982816041415111
158885.64000000042,0.4452914630053149,0.8274348555586942
160905.88500000013,0.4372425568567486,0.8343175018709095
162949.50999999855,0.43719321754374574,0.7883399301581546
164989.749999997,0.5980334313693993,0.7254593332900259
167012.6049999999,0.5801697905277412,0.6697232717122488
169027.37999999954,0.4022072853499637,0.672671914812349
171052.50499999966,0.48295187825435765,0.6768876904860286
173060.1999999999,0.479519692311191,0.6821341127760081
175098.85500000019,0.4544378780247838,0.6658225045931687
177126.1400000003,0.39622332284368167,0.665530773413375
179128.4999999989,0.2954884590107123,0.6285592388407215
181180.89999999938,0.603061252155176,0.7461558861608973
183224.3899999994,0.5713132936934937,0.8725475292793489
185233.03999999916,0.5114829844122881,0.9113089803455847
187286.15499999796,0.4797615407624686,0.900742216033443
189302.48500000016,0.5453094353272698,0.8986984117976549
191310.85499999972,0.7025104902039442,0.9145230570672811
193348.4099999987,0.3624572398627635,0.7684965759840495
195354.43499999747,0.3514566165259193,0.5701856854189391
197396.2250000004,0.49302126642404004,0.5447048446755258
199402.8849999995,0.3882037852931759,0.536651782474253
201414.4699999997,0.4949147413928734,0.5546692327269788
203436.0949999973,0.4147183800467359,0.6076601893309745
205437.0949999975,0.7020777302618625,0.6150865606126481
207487.78999999922,0.4391120594590439,0.6034421011324277
209515.47500000015,0.44059493241325526,0.43375514033417895
211557.50999999873,0.5876918704175887,0.4956236609919476
213561.85999999798,0.6991361393735203,0.7479015982927448
215565.60499999978,0.6860522908778045,0.8817468101852979
217603.39499999827,0.559890685008694,0.9485650935739084
219662.71000000052,0.514830216295902,0.9565670620731954
221701.5849999989,0.5131514023184014,0.922560638986978
223732.2349999995,0.48702596928654496,0.8598792384505485
225742.15999999797,0.3956303457369775,0.7949160415723039
227823.22999999815,0.5287878805292735,0.9205554618175585
229882.11500000034,0.5485096409258762,0.90946959558758
231893.01999999952,0.4323600787948891,0.9056706764192006
233971.9449999975,0.3569937368678593,0.8076734303069715
236003.3549999971,0.5689135412843476,0.6874691264343555
238020.17999999953,0.27102817896400144,0.534930934641361
240043.23999999906,0.4002427958009413,0.44997657228002974
242050.58999999892,0.2817158953079976,0.46639579295061634
244095.4649999985,0.3341069241540252,0.5590895043506465
246142.21499999985,0.48251528395569,0.6095804833722651
248173.315,0.48849527452675573,0.6137476753650191
250209.39999999973,0.47574837381494123,0.5601182010570374
252321.54499999888,0.4377472286806318,0.4686704876940005
254360.78499999712,0.4591562343983201,0.4850698377637842
256487.38500000036,0.46098252469463097,0.5234959554874061
258489.53499999698,0.5082289465716264,0.45620071027355796
