dxMin,dxMax,dxMedian,dxMean,dyMin,dyMax,dyMedian,dyMean,winVarXMin,winVarXMax,winVarXMedian,winVarXMean,winVarYMin,winVarYMax,winVarYMedian,winVarYMean,jerkXMin,jerkXMax,jerkXMedian,jerkXMean,jerkYMin,jerkYMax,jerkYMedian,jerkYMean
0.0,14.032156258452776,5.599955021395225,6.207549356623936,0.0001126237924664146,7.988291428644502,1.762605633874161,2.6664320556630146,1.830265144440384e-06,0.13090210385198794,0.054519803327178235,0.06071176411490785,1.830265144440384e-06,0.13090210385198794,0.054519803327178235,0.06071176411490785,0.0,11.008749389299915,3.1836115793568553,4.144720961012221,0.0,8.242821552552957,1.5734930647853933,2.6814562624221585
0.0,14.172232715412541,5.548480984383104,6.258163314011595,0.0,8.49540340890165,1.5848635851594914,2.5810128697902774,0.0,0.14645205751644752,0.052233334790449726,0.12084649352451868,0.0,0.14645205751644752,0.052233334790449726,0.12084649352451868,0.0,10.002560890543664,2.783514733532164,4.104854187735737,0.0,7.708170481449513,1.2258532765495338,2.592599833690837
0.0,13.893323764149736,5.578298304387639,6.198203903499363,0.0,7.908620217310341,1.6294260871855557,2.6302165853884003,0.0,0.12493255022234397,0.05374255428707105,0.05986484386472861,0.0,0.12493255022234397,0.05374255428707105,0.05986484386472861,0.0,10.462819515755267,3.206316860088176,4.118783937423415,0.0,8.142828133076371,1.5194057353799355,2.6779664239402896
0.0,12.617626237729498,5.359347901403657,5.811784123194958,0.0,7.877318757858891,1.8444545635049268,2.674416652121778,0.0,0.11230891754046944,0.05092438909174832,0.0523289376917115,0.0,0.11230891754046944,0.05092438909174832,0.0523289376917115,0.0,10.952502127738194,3.3724017764522762,4.26548077088157,0.0,7.972713097339217,2.0068246928488143,2.8550220493357923
0.0,11.862130548290644,5.080456416339789,5.4252281500182935,0.0,7.544648513523837,1.7096771113605411,2.580568397233246,0.0,0.11217168649663369,0.053598299755537336,0.05264143201144197,0.0,0.11217168649663369,0.053598299755537336,0.05264143201144197,0.0,9.790232026904183,2.8894453246563714,3.7570028188512006,0.0,8.284902899383914,1.8840686592323619,2.872742494464496
0.0,11.537220731341183,5.342220296899309,5.544614592303823,0.0,9.247330815909434,2.2917667626345297,3.248206785327823,3.0074997653987904e-08,0.11648547180782359,0.05016787308525313,0.07057444093047488,3.0074997653987904e-08,0.11648547180782359,0.05016787308525313,0.07057444093047488,0.0,10.706202568743398,3.272033438148328,4.389506295390357,0.0,9.865764457281218,2.431791161501563,3.7040264608154367
0.0,11.075409782915312,5.3458491788365485,5.480066811046584,0.0,9.207569678639597,2.3756807572614105,3.2685977686928678,7.269558594306872e-08,0.14628326807459227,0.049350124988879265,0.08049812707354594,7.269558594306872e-08,0.14628326807459227,0.049350124988879265,0.08049812707354594,0.0,10.86564378755466,3.446399888161311,4.531824654127273,0.0,10.037684374081767,2.6300671842583085,3.708867850910745
0.0,19.103366365461426,9.122602154110478,9.359034766120548,0.0,21.8895418529793,5.747772242122668,7.972544021989775,0.0,0.905387942829569,0.16263460504456467,0.35378681323890926,0.0,0.905387942829569,0.16263460504456467,0.35378681323890926,0.0,33.34202666542774,7.523563926348588,12.175749561834028,0.0,35.31897887869926,5.943721432507795,11.249233443458097
0.021355669330262825,16.15082171352741,8.74525435198392,9.532649060034913,0.00884305708635864,18.185374455040098,5.682278252439373,7.844285003528114,4.118076406353126e-06,1.561707251750483,0.11840732594450375,0.7956776128855854,4.118076406353126e-06,1.561707251750483,0.11840732594450375,0.7956776128855854,0.0,24.477828515844337,6.785357032870857,12.001647453030923,0.0,22.262745095105263,5.771410828903003,10.142918982559703
0.0,40.73189138680909,14.86237863880965,17.904224117115728,0.0,29.152546061596002,12.440771053836556,13.013805918083042,0.0,6.943134724242734,0.802125386221634,2.001102085953711,0.0,6.943134724242734,0.802125386221634,2.001102085953711,0.0,84.27608802699856,11.798583376556019,26.697181039585022,0.0,52.02648383484039,10.686130887739882,17.012310581262657
0.0,52.377026855347935,15.407030984079196,19.865913857956,0.0,33.944003070986824,11.819234279775035,13.655171002299381,0.0,6.776619339489892,0.8745851505698863,2.3264516595580957,0.0,6.776619339489892,0.8745851505698863,2.3264516595580957,0.0,113.00004302038673,12.976286246272034,29.99172366092195,0.0,53.59381339579878,9.453961561527494,18.229986636199353
0.0,8.883356319664049,4.3881343604123435,4.282359798770813,0.0,8.824848037819054,3.7589481591188996,4.043625572696003,0.0,0.08954554654364391,0.030523998886243683,0.047280048540194616,0.0,0.08954554654364391,0.030523998886243683,0.047280048540194616,0.0,9.143687797069205,3.015585086553406,3.8838809196097106,0.0,14.285240729403599,4.2344448991830745,5.417833981615411
0.0,9.068066802401136,4.555738545651257,4.461374887590307,0.0,8.83163860451304,3.3207366563472567,3.854491789309031,0.0,0.15163738394547552,0.036982855943717384,0.05568782112660325,0.0,0.15163738394547552,0.036982855943717384,0.05568782112660325,0.0,10.764679045925691,3.2758101214016966,4.437118601268593,0.0,13.670168227565647,3.8252982365145463,5.069673510001259
0.0,12.605912312873542,5.091613845508616,5.430379642528115,0.0,11.876784795387689,5.586613394709551,5.639090878452065,0.0,0.4044518253014217,0.0478356840457523,0.12525284816266577,0.0,0.4044518253014217,0.0478356840457523,0.12525284816266577,0.0,19.51661173556817,3.6406535674922114,6.633257855068223,0.0,21.71470524719906,6.651155666493803,8.284887923596848
0.0,14.47314443134092,5.3905214934922805,6.095145067457763,0.0,13.01610671373801,5.792583848628769,6.127353262930637,0.0,0.5486739642811371,0.10628411263961103,0.19064890973216905,0.0,0.5486739642811371,0.10628411263961103,0.19064890973216905,0.0,27.588290335685596,3.666764356684373,8.250716787192783,0.0,23.24686728608935,7.1666120980290655,9.100625011161979
0.0,10.34624070627116,3.7678458186106094,4.386923403240263,0.0,10.520455712933378,4.326684215751416,4.74135380941054,0.0,0.283767313861047,0.06881621791558143,0.09891650253500342,0.0,0.283767313861047,0.06881621791558143,0.09891650253500342,0.0,20.557916819024143,3.0439734747795653,6.341991937673418,0.0,18.586589528055878,5.439094917012462,7.2218408817852024
